NIT;RAZÓN SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;INGRESOS OPERACIONALES;GANANCIA (PÉRDIDA);TOTAL ACTIVOS;TOTAL PASIVOS;TOTAL PATRIMONIO;Año de Corte
900033549;MEGATOYS S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4649;COMERCIO;5;0;4;4;1;2023
900104899;PERFIACEROS DE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;COTA ;2511;MANUFACTURA;5;0;1;1;0;2023
860011246;COMPAÑIA AERO AGRICOLA INTEGRAL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;CAREPA;161;AGROPECUARIO;5;0;4;3;1;2023
800029447;GE Energy Colombia S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;3312;MANUFACTURA;5;1;8;10;1;2023
830097673;RECAUDOS DE VALORES SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8299;SERVICIOS;5;1;3;1;1;2023
900334644;NET COMPANY SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;BUGA;6190;SERVICIOS;5;0;0;0;0;2023
830124236;PREMIUM FILTERS SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;TOCANCIPA;4530;COMERCIO;5;0;3;3;1;2023
800195623;ALIMENTOS SAS S A S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1020;MANUFACTURA;5;0;4;3;1;2023
901215882;TOSTACAFE SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;FUNZA ;1062;MANUFACTURA;5;0;3;1;2;2023
901239514;HOLDING CONSTRUCCION MINERIA Y ENERGIA COLOMBIANA S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;7010;SERVICIOS;5;5;120;37;82;2023
890912140;LONDOÑO GOMEZ S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;6820;SERVICIOS;5;1;49;27;22;2023
890928717;jJOSEA A Y GERARDO E ZULUAGA SAS EN REORGANIZACION;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4631;COMERCIO;5;0;7;4;3;2023
901240494;INVERSIONES MI TIERRITA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5611;SERVICIOS;5;0;3;3;0;2023
891300245;COMPAÑIA AEROFUMIGACIONES CALIMA SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;161;AGROPECUARIO;5;1;5;1;3;2023
901143207;INDUSTRIAS ALIMENTICIAS EL PALACIO S.A.S.;SUPERSOCIEDADES;Región Andina;NORTE DE SANTANDER;CUCUTA;4631;COMERCIO;5;0;2;2;0;2023
900180801;BELLTECH COLOMBIA S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;9512;SERVICIOS;5;0;4;3;1;2023
826002513;CARGANDO S.A.;SUPERTRANSPORTE;Región Andina;BOYACA;NOBSA;4923;SERVICIOS;5;0;9;5;4;2023
901413059;BERGE VIGIA SAS;SUPERTRANSPORTE;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4923;SERVICIOS;5;0;6;3;3;2023
810004032;KIVE ANDINA SAS;SUPERSOCIEDADES;Región Andina;CALDAS;MANIZALES;4690;COMERCIO;5;0;1;1;0;2023
891800570;EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ;SUPERSALUD;Región Andina;BOYACA;PUERTO BOYACA;8610;SERVICIOS;5;1;8;1;8;2023
860521601;LABORATORIOS SERVINSUMOS SA;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;TOCANCIPA;2100;MANUFACTURA;5;0;4;2;2;2023
890328485;PRODUCTOS DE CAUCHO Y LONA S.A.S.;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;YUMBO;4752;COMERCIO;5;0;5;4;1;2023
830013360;DEAS LTDA;SUPERVIGILANCIA;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8010;SERVICIOS;5;0;4;2;2;2023
900985404;JIMENEZ CONSTRUCTORES SAS;SUPERSOCIEDADES;Región Caribe;MAGDALENA;SANTA MARTA;4111;CONSTRUCCIÓN;5;0;10;10;0;2023
811027326;BELLCHEM INTERNACIONAL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;RIONEGRO;4664;COMERCIO;5;0;2;1;1;2023
900148269;VICSA STEELPRO COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;FUNZA ;4610;COMERCIO;5;1;4;1;3;2023
830506962;ARIAS Y CIA S A S;SUPERSOCIEDADES;Región Andina;QUINDIO;ARMENIA;4669;COMERCIO;5;0;3;2;1;2023
901324826;SCALA COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8559;SERVICIOS;5;0;2;1;1;2023
900195501;MODA OXFORD SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA;1410;MANUFACTURA;5;0;3;2;2;2023
900367682;CHINA HARBOUR ENGINEERING COMPANY LIMITED COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4290;CONSTRUCCIÓN;5;8;48;98;50;2023
901040234;PROMOTORA NIVEL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4111;CONSTRUCCIÓN;5;0;13;10;3;2023
860032657;PRODUCCIONES QUIMICAS SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2029;MANUFACTURA;5;0;5;2;3;2023
890932730;CONSTRUCCIONES Y TRACTORES SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA;4210;CONSTRUCCIÓN;5;0;6;3;3;2023
800079482;EQUIPOS CONSTRUCCIONES Y OBRAS S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4290;CONSTRUCCIÓN;5;0;7;4;3;2023
800172871;GEOCOL CONSULTORES S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7112;SERVICIOS;5;0;3;1;2;2023
860062444;J M MARTINEZ SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8129;SERVICIOS;5;0;1;1;1;2023
900407580;MULTICERDOS S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4723;COMERCIO;5;0;0;0;0;2023
822001731;AGROPECUARIA EL CIMARRON SAS;SUPERSOCIEDADES;Región Orinoquía;META;VILLAVICENCIO;4773;COMERCIO;5;0;1;1;1;2023
890406491;MEJIA VILLEGAS CONSTRUCTORES SA;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;4290;CONSTRUCCIÓN;5;0;6;4;2;2023
860054854;IMPORTADORES EXPORTADORES SOLMAQ SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4663;COMERCIO;5;0;4;1;2;2023
901349670;INTACK S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4210;CONSTRUCCIÓN;5;0;1;0;0;2023
800213075;RESTCAFE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5611;SERVICIOS;5;1;9;9;0;2023
900835924;WING SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4732;COMERCIO;5;0;2;1;0;2023
800007202;ALTALENE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2229;MANUFACTURA;5;0;3;2;2;2023
900089420;ART HOME TEXTIL SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4641;COMERCIO;5;0;4;2;2;2023
900110597;PASABOCAS PATTY S.A.S.;SUPERSOCIEDADES;Región Andina;RISARALDA;SANTA ROSA DE CABAL;1089;MANUFACTURA;5;0;3;2;1;2023
860052601;EXRO SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4664;COMERCIO;5;0;4;2;2;2023
860533529;IMPORTADORA LAS TRACTOMULAS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4530;COMERCIO;5;0;5;2;3;2023
900166230;OASIS FLORALIFE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;FUNZA ;3290;MANUFACTURA;5;0;4;2;2;2023
900561861;FUJIFILM COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4649;COMERCIO;5;0;2;1;1;2023
901500654;Gupo E,mpresarial Comatcol;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;9609;SERVICIOS;5;0;2;2;0;2023
830038152;INTERNATIONAL PARTS SERVICE S.A.S.;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MOSQUERA;4530;COMERCIO;5;0;4;3;1;2023
900251823;SAN AGUSTIN ENERGY CORP. SUCURSAL COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;610;MINERO;5;1;7;16;9;2023
900335691;COMPAÑIA OPERADORA CLINICA HISPANOAMERICA SAS;SUPERSALUD;Región Pacífica;NARIÑO;PASTO ;8610;SERVICIOS;5;0;9;6;3;2023
811028725;DISTRIMEDICAL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA;4645;COMERCIO;5;0;4;2;2;2023
800006583;RX SA;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4669;COMERCIO;5;0;6;1;5;2023
900880066;OPTIMA BALLISTIC GLASS COLOMBIA S.A;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;2310;MANUFACTURA;5;0;5;3;2;2023
900224057;SERVICIOS DE SALUD SAN VICENTE FUNDACIÓN;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;8621;SERVICIOS;5;0;2;0;2;2023
830135173;MANUFACTURAS REYMON SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1410;MANUFACTURA;5;0;3;1;2;2023
890920782;Almacenes y Talleres Moto Presicion S.A;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4530;COMERCIO;5;0;4;1;3;2023
830117139;NIPRO MEDICAL CORPORATION;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4659;COMERCIO;5;1;7;1;6;2023
800219189;REPRESENTACIONES EURODENT SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4690;COMERCIO;5;1;6;3;3;2023
800210734;IINVERAGRO SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;4664;COMERCIO;5;0;6;4;2;2023
890913861;UNIFORMES INDUSTRIALES ROPA Y CALZADO QUINLOP S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;1040;MANUFACTURA;5;0;5;2;3;2023
891500117;ACUEDUCTO Y ALCANTARILLADO DE POPAYAN S.A.  E.S.P;SUPERSERVICIOS;Región Pacífica;CAUCA;POPAYAN;3600;SERVICIOS;5;0;28;8;20;2023
900306204;MKMS ENERJI SUCURSAL COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;620;MINERO;5;1;39;13;26;2023
900223749;FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR;SUPERSALUD;Región Caribe;BOLIVAR;CARTAGENA;8610;SERVICIOS;5;3;8;1;6;2023
830017969;UNIDAD MEDICA SANTAFE SAS;SUPERSALUD;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8621;SERVICIOS;5;0;3;1;2;2023
800008151;ELECTRICOS IMPORTADOS SAS EIMPSA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4690;COMERCIO;5;0;4;2;1;2023
900159239;OPERACION Y GESTION INTEGRAL SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;CAJICA;6190;SERVICIOS;5;0;2;1;1;2023
804003472;EMPRESA DE VIGILANCA SEGURIDAD GUANENTA LTDA;SUPERVIGILANCIA;Región Andina;SANTANDER;BUCARAMANGA;8010;SERVICIOS;5;0;1;1;1;2023
900525043;DISANDI SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BARRANCABERMEJA;4631;COMERCIO;5;0;0;0;0;2023
900351736;DREAM REST COLOMBIA SAS EN REORGANIZACION;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MOSQUERA;3120;MANUFACTURA;5;3;20;19;1;2023
900453988;GRUPO EMPRESARIAL SEISO SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;8121;SERVICIOS;5;0;1;0;1;2023
811017760;TEMPOTRABAJAMOS SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;7820;SERVICIOS;5;0;1;0;1;2023
900494362;TECNOMEDICA MD SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4645;COMERCIO;5;0;2;1;1;2023
900022426;GERMANIA MOTORS SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4511;COMERCIO;5;0;2;1;1;2023
806015647;COMPULAGO SAS;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;4741;COMERCIO;5;0;2;1;1;2023
900403279;IZZEN SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8299;SERVICIOS;5;4;25;7;18;2023
800095075;JULIO CESAR RESTREPO Y CIA SA;SUPERSOCIEDADES;Región Pacífica;CAUCA;SANTANDER DE QUILICHAO;4711;COMERCIO;5;0;1;1;0;2023
900707908;RESUELVE TU DEUDA COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7020;SERVICIOS;5;0;9;8;1;2023
813007077;TWM S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;3900;SERVICIOS;5;0;5;3;2;2023
811007302;DISTANCO SAS;SUPERSOCIEDADES;Región Caribe;BOLIVAR;TURBACO;4632;COMERCIO;5;0;3;2;1;2023
900096609;INGENIERIA Y ALQUILERES MD SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BARRANCABERMEJA;4210;CONSTRUCCIÓN;5;0;2;1;1;2023
860040407;PLAZOLETA BAZZANI SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;FACATATIVA;125;AGROPECUARIO;5;0;3;1;1;2023
890942986;INVERSIONES TRIBILIN SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA;144;AGROPECUARIO;5;0;3;1;2;2023
826002803;METALES Y PROCESOS DEL ORIENTE S A;SUPERSOCIEDADES;Región Andina;BOYACA;DUITAMA;2410;MANUFACTURA;5;0;3;2;1;2023
800112748;MAQUINARIA NGENIERIA CONSTRUCCION Y OBRAS SAS;SUPERSOCIEDADES;Región Orinoquía;CASANARE;YOPAL;4210;CONSTRUCCIÓN;5;0;15;7;9;2023
900274443;DISTRIBUCIONESINTENSIVAS DEL ATLANTICOL TDA;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4711;COMERCIO;5;0;3;2;0;2023
890942987;ROTOPLAST SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;GUARNE ;2221;MANUFACTURA;5;0;4;3;1;2023
900502031;HESEGO INGENIERIA SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;JAMUNDI;7112;SERVICIOS;5;0;3;2;1;2023
860034509;IQVIA SOLUTIONS COLOMBIA SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7320;SERVICIOS;5;0;3;3;1;2023
830104409;IMPORTADORA NACIONAL DE LLANTAS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4530;COMERCIO;5;0;4;3;1;2023
900094085;gLOBE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4620;COMERCIO;5;0;1;1;1;2023
900020258;MEDIVELIUS FARMACEUTICA S.A;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;5;1;3;1;2;2023
830504600;BELISARIO VELASQUEZ & ASOCIADOS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6910;SERVICIOS;5;1;3;1;2;2023
901239902;PRODUCTOS JYC SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;PALMIRA;2023;MANUFACTURA;5;0;2;1;1;2023
900968819;SUPERNOVA DISTRIBUCION SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4631;COMERCIO;5;0;1;1;0;2023
900126847;INVERSIONES CALO S,A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4731;COMERCIO;5;0;2;1;1;2023
830032945;HOTELES CHARLESTON SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5511;SERVICIOS;5;0;2;1;0;2023
890981536;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO;SUPERSALUD;Región Andina;ANTIOQUIA;YOLOMBO;8610;SERVICIOS;5;0;3;2;1;2023
800015603;QUIMICA BASICA SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;2011;MANUFACTURA;5;1;3;1;2;2023
900556147;EXTRACTORA EL ROBLE SAS;SUPERSOCIEDADES;Región Caribe;MAGDALENA;SANTA MARTA;1031;MANUFACTURA;5;1;4;3;1;2023
830041080;CONCREARMADO LTDA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4290;CONSTRUCCIÓN;5;0;5;3;2;2023
811014733;Dolphins Plus SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4731;COMERCIO;5;0;2;1;1;2023
811019499;RP MEDICAS S.A;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4645;COMERCIO;5;0;6;3;4;2023
800226887;GRUPO MERPES SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;COTA ;4610;COMERCIO;5;0;4;3;1;2023
900131075;FUNDIHERRAJES DE COLOMBIA S.A.S.;SUPERSOCIEDADES;Región Andina;BOYACA;SOGAMOSO;2511;MANUFACTURA;5;1;5;1;4;2023
890910468;HRA UNIQUIMICA SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;LA ESTRELLA;2011;MANUFACTURA;5;1;3;1;1;2023
900548173;MASIVO DE OCCIDENTE SAS;SUPERTRANSPORTE;Región Andina;ANTIOQUIA;MEDELLIN;4921;SERVICIOS;5;1;3;1;2;2023
900337842;INGEMEC ASOCIADOS SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MOSQUERA;2511;MANUFACTURA;5;0;2;0;2;2023
890802377;AUTOMOTRIZ CALDAS MOTOR S.A.S.;SUPERSOCIEDADES;Región Andina;CALDAS;MANIZALES;4511;COMERCIO;5;0;3;2;0;2023
890701459;HOSPITAL SAN JUAN BAUTISTA ESE;SUPERSALUD;Región Andina;TOLIMA;CHAPARRAL;8610;SERVICIOS;5;0;4;1;3;2023
900550447;TPLINK COLOMBIA LTDA;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;COTA ;4661;COMERCIO;5;1;2;1;1;2023
900127127;CI ALLIANCE SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4631;COMERCIO;5;1;13;4;9;2023
800101728;RADIOLOGOS ESPECIALIZADOS DE BUCARAMANGA S.A.;SUPERSALUD;Región Andina;SANTANDER;FLORIDABLANCA;8691;SERVICIOS;5;1;5;2;3;2023
800141903;QUIMICOS INDUSTRIALES ASOCIADOS S.A.S;SUPERSOCIEDADES;Región Andina;BOYACA;PAIPA;4664;COMERCIO;5;0;3;2;1;2023
900894722;KCI Colombia S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;5;0;6;3;2;2023
800163260;INDUSTRIA FANTASIA S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;GIRARDOTA ;3120;MANUFACTURA;5;0;3;2;1;2023
890200613;MOLINO DE ORIENTE S.A.;SUPERSOCIEDADES;Región Andina;SANTANDER;GIRON;1051;MANUFACTURA;5;0;4;2;1;2023
900256279;Schweitzer Engineering Laboratories Colombia SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2712;MANUFACTURA;5;1;3;2;1;2023
800027656;TEXTILES ACRILAN SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;1410;MANUFACTURA;5;1;3;2;1;2023
901191678;ALIMENTAR CAPITAL SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5629;SERVICIOS;5;1;4;3;2;2023
900645768;LUKER AGRICOLA SAS;SUPERSOCIEDADES;Región Andina;CALDAS;MANIZALES;126;AGROPECUARIO;5;0;11;10;0;2023
860015905;CLINICA NUESTRA SEÑORA DE LA PAZ;SUPERSALUD;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8610;SERVICIOS;5;1;8;1;7;2023
811042428;Prointimo S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;RIONEGRO;1410;MANUFACTURA;5;0;3;1;2;2023
800173155;PRABYC  INGENIEROS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4111;CONSTRUCCIÓN;5;2;77;62;15;2023
900038024;ALIANZA DIAGNOSTICA S.A.;SUPERSALUD;Región Andina;SANTANDER;BUCARAMANGA;8691;SERVICIOS;5;0;1;1;1;2023
900565437;INVERSIONES FONCARBON SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;510;MINERO;5;0;2;1;0;2023
900495129;Petroleos Sud Americanos Sucuersal Colombia;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;620;MINERO;5;7;22;12;11;2023
806006970;COMPAÑIA DE SERVICIOS MARITIMOS Y TERRESTRES SAS;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;4290;CONSTRUCCIÓN;5;1;2;1;1;2023
800085178;LUYMA SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4653;COMERCIO;5;0;3;1;2;2023
800193989;CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA;SUPERSALUD;Región Caribe;LA GUAJIRA;RIOHACHA;8610;SERVICIOS;5;1;6;2;4;2023
811039981;UNION MEDICAL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ENVIGADO;1410;MANUFACTURA;5;0;5;1;3;2023
900121262;PLASTICOS FORMOSA LTDA;SUPERSOCIEDADES;Región Andina;NORTE DE SANTANDER;CUCUTA;2013;MANUFACTURA;5;0;3;2;1;2023
900375777;INVERSIONES CORCAB S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4731;COMERCIO;5;0;0;0;0;2023
830504400;CENTRO MEDICO VALLE DE ATRIZ E.U.;SUPERSALUD;Región Pacífica;NARIÑO;PASTO ;8610;SERVICIOS;5;2;6;1;4;2023
900886644;LUMIRA SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4645;COMERCIO;5;1;5;1;4;2023
800183203;PERICONEGRO;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;7010;SERVICIOS;5;4;22;0;22;2023
891411663;ESE HOSPITAL SANTA MÓNICA;SUPERSALUD;Región Andina;RISARALDA;DOS QUEBRADAS;8610;SERVICIOS;5;1;6;3;3;2023
900210295;SERVICIOS INDUSTRIALES DE BARRANCABERMEJA SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BARRANCABERMEJA;4290;CONSTRUCCIÓN;5;0;3;2;1;2023
900355863;REINTEGRA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8299;SERVICIOS;5;0;5;2;3;2023
860009807;INDEPENDIENTE SANTA FE EN REORGANIZACION;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;9312;SERVICIOS;5;1;4;3;1;2023
800179308;YAMAKI SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4644;COMERCIO;5;1;4;1;3;2023
900073254;CENTRO ASEO MANTENIMIENTO PROFESIONAL SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8121;SERVICIOS;5;1;4;4;0;2023
892300445;ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE;SUPERSALUD;Región Caribe;CESAR;AGUACHICA;8610;SERVICIOS;5;1;6;2;3;2023
805018583;EQUIPAMIENTOS URBANOS NACIONALES DE COLOMBIA S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7310;SERVICIOS;5;0;9;5;4;2023
900930074;BIO URBE S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;8121;SERVICIOS;5;0;1;1;0;2023
805004427;AGLOMERADOS DE COLOMBIA SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4663;COMERCIO;5;0;2;0;2;2023
901263353;AGRIPLAST S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;APARTADO;2229;MANUFACTURA;5;0;2;0;1;2023
900365660;PROVEER INSTITUCIONAL S.A.S.;SUPERSOCIEDADES;Región Andina;RISARALDA;DOS QUEBRADAS;4631;COMERCIO;5;0;1;1;0;2023
800187910;COMERCIALIZADORA DE IMPORTADOS LOS AMIGOS SA;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4661;COMERCIO;5;0;3;2;1;2023
900154981;A&D PROYECTOS  SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6810;SERVICIOS;5;0;3;3;0;2023
901230044;Distribuidora comercial dulces y dulces sas;SUPERSOCIEDADES;Región Pacífica;NARIÑO;PASTO ;4631;COMERCIO;5;0;1;0;1;2023
900448208;TECNOLOGIAS MEDICAS COLOMBIA S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4659;COMERCIO;5;0;5;3;1;2023
890929315;TABORDA VELEZ Y CIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6399;SERVICIOS;5;2;9;6;2;2023
900401824;TALENTOS SAS;SUPERSOCIEDADES;Región Caribe;SUCRE;SINCE;7820;SERVICIOS;5;0;1;1;0;2023
901021850;EDGE NETWORK SERVICES COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6190;SERVICIOS;5;0;16;2;14;2023
890905695;CACHARRERIA BOMBAY SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4719;COMERCIO;5;0;2;1;1;2023
900819391;ABC CORPORATION S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;8699;SERVICIOS;5;0;2;2;1;2023
